geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
32671,-19.9463,-44.1132,Betim,MG
32684,-19.9518,-44.1043,Betim,MG
32649,-19.9824,-44.1974,Betim,MG
32678,-19.9314,-44.1015,Betim,MG
32657,-20.0059,-44.1728,Betim,MG
32673,-19.9403,-44.1668,Betim,MG
32611,-19.859,-44.1555,Betim,MG
32610,-19.9555,-44.1197,Betim,MG
32603,-19.9636,-44.2059,Betim,MG
32654,-19.9508,-44.183,Betim,MG
32659,-19.9989,-44.1349,Betim,MG
32625,-19.9512,-44.2372,Betim,MG
32630,-19.9558,-44.2047,Betim,MG
32642,-20.0206,-44.2239,Betim,MG
32639,-20.0276,-44.236,Betim,MG
32634,-20.0101,-44.2503,Betim,MG
32669,-19.9592,-44.1286,Betim,MG
32687,-19.9369,-44.0972,Betim,MG
32682,-19.9392,-44.0965,Betim,MG
32688,-19.9303,-44.099,Betim,MG
32660,-19.9489,-44.1612,Betim,MG
32628,-19.947,-44.2705,Betim,MG
32652,-19.9494,-44.1797,Betim,MG
32635,-20.0066,-44.2259,Betim,MG
32640,-19.9467,-44.1964,Betim,MG
32616,-19.9409,-44.2563,Betim,MG
32662,-19.9523,-44.143,Betim,MG
32666,-19.9411,-44.1282,Betim,MG
32690,-19.9429,-44.1146,Betim,MG
32664,-19.9507,-44.1125,Betim,MG
32900,-20.0707,-44.3004,Igarapé,MG
32920,-20.0547,-44.2653,Sao Joaquim De Bicas,MG
33045,-19.7547,-43.8831,Santa Luzia,MG
33015,-19.7637,-43.8474,Santa Luzia,MG
33010,-19.7701,-43.8515,Santa Luzia,MG
33030,-19.7841,-43.9296,Santa Luzia,MG
33060,-21.788,-43.3431,Santa Luzia,MG
33040,-19.7836,-43.8746,Santa Luzia,MG
33035,-19.7652,-43.8663,Santa Luzia,MG
33025,-19.7673,-43.8434,Santa Luzia,MG
33054,-19.752,-43.834,Santa Luzia,MG
33084,-20.3951,-43.4922,Santa Luzia,MG
33080,-19.82,-43.8303,Santa Luzia,MG
33020,-19.7566,-43.835,Santa Luzia,MG
33065,-19.7723,-43.8328,Santa Luzia,MG
33016,-19.7568,-43.8547,Santa Luzia,MG
33082,-19.8258,-43.8317,Santa Luzia,MG
33022,-19.7547,-43.8382,Santa Luzia,MG
33048,-20.7089,-46.6167,Santa Luzia,MG
33140,-19.7739,-43.9262,Santa Luzia,MG
33110,-19.7828,-43.9178,Santa Luzia,MG
33125,-19.791,-43.9399,Santa Luzia,MG
33120,-19.7882,-43.9295,Santa Luzia,MG
33145,-19.7701,-43.9292,Santa Luzia,MG
33115,-19.7944,-43.9132,Santa Luzia,MG
33130,-19.7824,-43.9371,Santa Luzia,MG
33172,-19.777,-43.8944,Santa Luzia,MG
33105,-19.7818,-43.9287,Santa Luzia,MG
33113,-19.8229,-43.8322,Santa Luzia,MG
33171,-19.7634,-43.8678,Santa Luzia,MG
33170,-19.7885,-43.9029,Santa Luzia,MG
33147,-19.8063,-43.8934,Santa Luzia,MG
33146,-19.809,-43.8946,Santa Luzia,MG
33200,-19.7553,-43.949,Vespasiano,MG
33350,-19.6969,-43.9575,Sao Jose Da Lapa,MG
33400,-19.5922,-43.901,Lagoa Santa,MG
33500,-19.6298,-43.9923,Confins,MG
33600,-19.6523,-44.0568,Pedro Leopoldo,MG
33680,-19.6998,-44.0453,Vera Cruz De Minas,MG
33820,-19.7714,-44.1286,Ribeirão Das Neves,MG
33823,-19.7657,-44.1409,Ribeirao Das Neves,MG
33860,-19.7714,-44.0695,Ribeirao Das Neves,MG
33855,-19.7565,-44.0726,Ribeirao Das Neves,MG
33822,-19.8116,-44.0671,Ribeirão Das Neves,MG
33805,-19.773,-44.0809,Ribeirao Das Neves,MG
33880,-19.7737,-44.0851,Ribeirao Das Neves,MG
33882,-19.7487,-44.1554,Ribeirao Das Neves,MG
33825,-19.7814,-44.0674,Ribeirao Das Neves,MG
33858,-19.7577,-44.084,Ribeirao Das Neves,MG
33840,-19.7443,-44.0927,Ribeirao Das Neves,MG
33821,-19.7586,-44.1626,Ribeirao Das Neves,MG
33808,-19.7765,-44.1016,Ribeirao Das Neves,MG
33809,-19.7837,-44.1096,Ribeirao Das Neves,MG
33830,-19.7522,-44.1357,Ribeirao Das Neves,MG
33861,-19.7767,-44.0719,Ribeirão Das Neves,MG
33836,-19.8009,-44.1039,Ribeirao Das Neves,MG
33863,-19.7823,-44.0685,Ribeirao Das Neves,MG
33833,-19.7443,-44.1357,Ribeirao Das Neves,MG
33826,-19.7525,-44.1563,Ribeirão Das Neves,MG
33841,-19.7346,-44.0724,Ribeirao Das Neves,MG
33920,-19.7844,-44.0222,Ribeirao Das Neves,MG
33933,-19.7877,-44.0109,Ribeirao Das Neves,MG
33930,-19.7572,-44.1611,Ribeirao Das Neves,MG
33925,-19.7762,-43.9919,Ribeirao Das Neves,MG
33980,-19.6622,-43.6917,Taquaracu De Minas,MG
33900,-19.7611,-44.0817,Ribeirao Das Neves,MG
33913,-19.779,-44.0229,Ribeirao Das Neves,MG
33902,-19.7969,-44.0099,Ribeirao Das Neves,MG
33915,-19.774,-44.0135,Ribeirao Das Neves,MG
33937,-19.7597,-44.1451,Ribeirao Das Neves,MG
33938,-19.8362,-44.0386,Ribeirao Das Neves,MG
33927,-19.8237,-44.0111,Ribeirão Das Neves,MG
33903,-19.7967,-44.028,Ribeirao Das Neves,MG
33943,-19.8058,-44.0173,Ribeirao Das Neves,MG
33940,-19.8059,-44.0152,Ribeirao Das Neves,MG
33935,-19.8094,-44.012,Ribeirao Das Neves,MG
33944,-19.8101,-44.0285,Ribeirao Das Neves,MG
33939,-19.8274,-44.0351,Ribeirao Das Neves,MG
33910,-19.8059,-44.1038,Ribeirao Das Neves,MG
33936,-19.7666,-44.0016,Ribeirao Das Neves,MG
33914,-19.8007,-44.1025,Ribeirao Das Neves,MG
33921,-19.7839,-44.081,Ribeirao Das Neves,MG
33934,-19.7825,-43.9829,Ribeirao Das Neves,MG
34000,-19.9917,-43.9296,Nova Lima,MG
34007,-20.064,-43.981,Nova Lima,MG
34018,-20.1045,-43.9306,Nova Lima,MG
34006,-19.9849,-43.9468,Nova Lima,MG
34003,-19.9871,-43.8644,Nova Lima,MG
34002,-19.9973,-43.849,Nova Lima,MG
34004,-19.9946,-43.8884,Nova Lima,MG
34012,-20.0244,-43.8224,Nova Lima,MG
34009,-20.0652,-43.9369,Nova Lima,MG
34001,-19.9893,-43.8508,Nova Lima,MG
34011,-20.1188,-43.9658,Nova Lima,MG
34015,-20.1043,-43.9306,Nova Lima,MG
34008,-20.008,-43.9292,Nova Lima,MG
34010,-20.1012,-43.9381,Nova Lima,MG
34300,-20.0806,-43.7907,Rio Acima,MG
34400,-19.9632,-43.8113,Raposos,MG
34525,-19.9021,-43.8153,Sabara,MG
34585,-19.8865,-43.852,Sabará,MG
34535,-19.9121,-43.8244,Sabara,MG
34515,-19.8877,-43.7981,Sabara,MG
34505,-19.8862,-43.8099,Sabara,MG
34580,-19.887,-43.8491,Sabara,MG
34575,-19.8809,-43.8418,Sabara,MG
34590,-19.8801,-43.8609,Sabara,MG
34545,-19.8919,-43.8316,Sabara,MG
34555,-19.8883,-43.8285,Sabara,MG
34565,-19.8799,-43.8294,Sabara,MG
34576,-19.8581,-43.8611,Sabara,MG
34650,-19.8685,-43.8945,Sabara,MG
34600,-19.8628,-43.8573,Sabara,MG
34700,-19.8792,-43.8961,Sabara,MG
34710,-19.8773,-43.9011,Sabara,MG
34730,-19.8336,-43.8433,Sabara,MG
34740,-19.7289,-43.7599,Ravena,MG
34720,-19.8419,-43.8646,Sabara,MG
34735,-19.8331,-43.8621,Sabará,MG
34725,-19.8349,-43.856,Sabara,MG
34800,-19.8835,-43.6693,Caete,MG
34950,-19.7577,-43.6349,Rocas Novas,MG
34990,-19.7213,-43.581,Nova Uniao,MG
34940,-19.9603,-43.6943,Morro Vermelho,MG
35051,-18.8735,-41.9692,Governador Valadares,MG
35010,-18.8582,-41.9504,Governador Valadares,MG
35045,-18.8918,-41.962,Governador Valadares,MG
35060,-18.8587,-41.9777,Governador Valadares,MG
35032,-18.8719,-41.9602,Governador Valadares,MG
35020,-18.8668,-41.9405,Governador Valadares,MG
35059,-18.8564,-41.9817,Governador Valadares,MG
35030,-18.8748,-41.9555,Governador Valadares,MG
35040,-18.9107,-41.9927,Governador Valadares,MG
35044,-18.884,-41.9416,Governador Valadares,MG
35042,-18.9129,-41.9486,Governador Valadares,MG
35054,-18.8435,-41.9971,Governador Valadares,MG
35041,-18.8922,-41.9527,Governador Valadares,MG
35053,-18.8652,-41.9686,Governador Valadares,MG
35052,-18.841,-41.9452,Governador Valadares,MG
35039,-18.8877,-41.9909,Governador Valadares,MG
35024,-18.8302,-41.9021,Governador Valadares,MG
35050,-18.8827,-41.9694,Governador Valadares,MG
35065,-18.8463,-41.9638,Governador Valadares,MG
35057,-18.8414,-41.9626,Governador Valadares,MG
35063,-18.8319,-41.9662,Governador Valadares,MG
35055,-18.8506,-41.9911,Governador Valadares,MG
35043,-18.894,-41.9468,Governador Valadares,MG
35012,-18.8596,-41.9557,Governador Valadares,MG
35022,-18.8377,-41.8932,Governador Valadares,MG
35047,-18.9045,-41.9567,Governador Valadares,MG
35058,-18.8447,-41.9502,Governador Valadares,MG
35046,-18.8901,-41.9691,Governador Valadares,MG
35064,-18.8432,-41.9369,Governador Valadares,MG
35062,-18.8375,-41.9631,Governador Valadares,MG
35001,-18.8545,-41.9536,Governador Valadares,MG
35023,-18.878,-41.9695,Governador Valadares,MG
35180,-19.5437,-42.6516,Timoteo,MG
35170,-19.5066,-42.6309,Coronel Fabriciano,MG
35164,-19.461,-42.5255,Ipatinga,MG
35181,-19.5327,-42.6152,Timoteo,MG
35120,-19.1715,-41.8647,Itanhomi,MG
35162,-19.4781,-42.5568,Ipatinga,MG
35114,-18.3548,-41.5943,Pescador,MG
35113,-18.4407,-41.5007,Nova Modica,MG
35112,-18.553,-41.9112,Frei Inocencio,MG
35182,-19.5799,-42.6459,Timóteo,MG
35138,-18.9554,-41.9575,Alpercata,MG
35140,-19.2831,-42.0021,Tarumirim,MG
35160,-19.5052,-42.5718,Ipatinga,MG
35171,-19.5308,-42.5708,Coronel Fabriciano,MG
35184,-19.5335,-42.6669,Timoteo,MG
35198,-19.4109,-42.4185,Ipaba,MG
35130,-19.199,-42.049,Engenheiro Caldas,MG
35199,-19.6091,-42.2995,Vargem Alegre,MG
35179,-19.4552,-42.5323,Santana Do Paraiso,MG
35185,-19.7121,-42.7345,Marlieria,MG
35116,-22.7865,-43.4215,Mesquita,MG
35190,-19.4359,-42.2195,Iapu,MG
35148,-19.3971,-42.1148,Dom Cavati,MG
35177,-19.6439,-42.8595,Antônio Dias,MG
35163,-19.4419,-42.5619,Ipatinga,MG
35115,-18.5087,-42.081,Marilac,MG
35147,-19.9022,-43.9942,Acucena,MG
35123,-19.0652,-41.8587,Capitão Andrade,MG
35110,-18.5805,-41.9187,Mathias Lobato,MG
35157,-19.2244,-42.3319,Naque,MG
35118,-19.1581,-42.2409,Periquito,MG
35125,-18.9749,-41.639,Tumiritinga,MG
35189,-19.0572,-42.7166,Braunas,MG
35167,-19.3736,-42.5527,Santana Do Paraiso,MG
35195,-19.3144,-42.5059,Belo Oriente,MG
35146,-19.3374,-42.1597,Sao Joao Do Oriente,MG
35145,-19.2324,-42.0991,Sobralia,MG
35196,-19.3099,-42.3754,Perpetuo Socorro,MG
35133,-19.053,-42.0224,Sao Jose Do Acacio,MG
35193,-19.4312,-42.2583,Bugre,MG
35183,-19.5743,-42.6763,Timoteo,MG
35172,-19.4749,-42.6442,Coronel Fabriciano,MG
35108,-18.9123,-41.9507,Governador Valadares,MG
35117,-19.2285,-42.3281,Naque,MG
35156,-19.1067,-42.2024,Periquito,MG
35135,-19.1534,-42.0797,Fernandes Tourinho,MG
35188,-19.5629,-42.7082,Jaguaracu,MG
35197,-19.2476,-42.4543,Sao Sebastiao De Braunas,MG
35194,-19.1771,-42.6801,Joanesia,MG
35105,-18.8719,-41.9631,Baguari,MG
35109,-18.6434,-42.0416,Chonim,MG
35192,-19.2439,-42.213,Sao Sebastiao Da Barra,MG
35166,-19.226,-42.6132,Mesquita,MG
35150,-19.0763,-42.5479,Acucena,MG
35161,-19.4402,-42.5674,Ipatinga,MG
35168,-19.169,-42.6779,Joanesia,MG
35143,-19.2658,-41.814,Sao Vicente Do Rio Doce,MG
35290,-18.7701,-41.0033,Mantena,MG
35222,-19.4142,-41.2495,Itueta,MG
35200,-19.4947,-41.0702,Aimores,MG
35240,-19.0753,-41.5309,Conselheiro Pena,MG
35243,-19.0681,-41.5262,Conselheiro Pena,MG
35270,-18.6611,-41.406,Mendes Pimentel,MG
35230,-19.1769,-41.2625,Resplendor,MG
35280,-18.5642,-41.2382,Itabirinha,MG
35277,-18.7218,-41.1641,Sao Joao Do Manteninha,MG
35248,-18.9837,-41.223,Goiabeira,MG
35265,-18.7803,-41.4802,Divino Das Laranjeiras,MG
35263,-9.9829,-67.8446,Floresta,MG
35225,-19.3583,-41.3797,Santa Rita Do Itueto,MG
35215,-19.7545,-41.2797,Sao Sebastiao Da Vala,MG
35260,-18.8098,-41.2644,Central De Minas,MG
35246,-18.9739,-41.0984,Cuparaque,MG
35258,-18.9194,-41.3607,Sao Geraldo Do Baixio,MG
35250,-18.9991,-41.5384,Galileia,MG
35249,-19.4199,-41.7283,Alvarenga,MG
35267,-18.6575,-48.1809,Central De Santa Helena,MG
35220,-19.3977,-41.2256,Itueta,MG
35296,-18.5773,-41.1449,Limeira De Mantena,MG
35255,-18.8419,-41.5135,Sapucaia Do Norte,MG
35202,-19.4976,-41.0844,Conceicao Do Capim,MG
35275,-18.5897,-41.4886,Sao Felix De Minas,MG
35285,-18.4957,-41.3024,Boa União De Itabirinha,MG
35245,-19.2322,-41.6445,Ferruginha,MG
35228,-19.3493,-41.4537,São José Do Itueto,MG
35238,-19.0975,-41.0322,Campo Alegre De Minas,MG
35298,-18.496,-41.1024,Nova Belem,MG
35232,-19.2555,-41.1522,Calixto,MG
35212,-19.6667,-41.2521,Penha Do Capim,MG
35295,-18.6648,-41.1007,Barra Do Ariranha,MG
35236,-20.0076,-44.0412,Independencia,MG
35365,-20.3015,-42.4781,Abre Campo,MG
35338,-19.6372,-42.1076,Ubaporanga,MG
35367,-20.2824,-42.3392,Matipo,MG
35300,-19.7902,-42.1421,Caratinga,MG
35330,-19.5128,-42.1291,Inhapim,MG
35302,-19.7817,-42.1253,Caratinga,MG
35380,-20.3519,-42.7462,Urucania,MG
35360,-20.1751,-42.527,Sao Pedro Dos Ferros,MG
35326,-19.8751,-42.134,Santa Rita De Minas,MG
35350,-20.0995,-42.4493,Raul Soares,MG
35304,-19.7694,-42.1362,Caratinga,MG
35370,-20.2246,-42.6436,Rio Casca,MG
35325,-19.7577,-42.074,Piedade De Caratinga,MG
35323,-19.5953,-41.968,Imbé De Minas,MG
35368,-20.4721,-42.4854,Sericita,MG
35335,-19.5299,-42.0131,São Domingos Das Dores,MG
35324,-19.6266,-42.2269,Entre Folhas,MG
35340,-19.5775,-42.4669,Bom Jesus Do Galho,MG
35364,-20.5215,-42.3282,Pedra Bonita,MG
35390,-20.4523,-42.6657,Jequeri,MG
35362,-20.0934,-42.6261,Aguas Ferreas,MG
35345,-19.8373,-42.4047,Corrego Novo,MG
35328,-21.707,-43.4372,Santa Bárbara Do Leste,MG
35334,-19.4983,-41.9781,Sao Sebastiao Do Anta,MG
35382,-20.2459,-42.7356,Piedade De Ponte Nova,MG
35388,-20.3191,-42.6045,Santo Antônio Do Grama,MG
35398,-20.5099,-42.5262,Sao Vicente Do Grama,MG
35359,-20.0368,-42.2663,Vermelho Novo,MG
35348,-19.7252,-42.4146,Pingo-D'Agua,MG
35303,-19.7785,-42.1462,Caratinga,MG
35305,-19.791,-42.1447,Caratinga,MG
35301,-19.7978,-42.1463,Caratinga,MG
35311,-19.8488,-42.2042,Sapucaia,MG
35315,-19.8492,-42.0702,Caratinga,MG
35384,-20.2359,-42.8139,Santa Cruz Do Escalvado,MG
35352,-20.0818,-42.3435,Bicuiba,MG
35319,-19.9268,-43.9252,Santa Efigenia,MG
35322,-19.7295,-41.9187,Sao Joao Do Jacutinga,MG
35354,-20.0362,-42.2667,Vermelho Velho,MG
35358,-19.9299,-42.1988,Santana Do Tabuleiro,MG
35355,-19.9605,-42.4425,Sao Vicente Da Estrela,MG
35321,-20.2414,-42.0342,Santo Antonio Do Manhuacu,MG
35395,-20.4091,-42.5553,Grota,MG
35470,-20.3322,-44.0543,Moeda,MG
35430,-20.4153,-42.8915,Ponte Nova,MG
35420,-20.3753,-43.4121,Mariana,MG
35450,-20.2578,-43.8118,Itabirito,MG
35400,-20.3852,-43.5055,Ouro Preto,MG
35460,-20.1982,-44.0096,Brumadinho,MG
35490,-20.7408,-44.0558,Entre Rios De Minas,MG
35476,-20.4734,-44.2328,Piedade Dos Gerais,MG
35412,-20.3256,-43.6903,Amarantina,MG
35411,-20.2891,-43.4755,Antonio Pereira,MG
35410,-20.3458,-43.672,Cachoeira Do Campo,MG
35494,-20.6574,-44.34,Desterro De Entre Rios,MG
35488,-20.396,-44.4912,Itaguara,MG
35447,-20.2838,-43.0446,Barra Longa,MG
35439,-20.4313,-42.8031,Oratorios,MG
35442,-20.2466,-42.8985,Rio Doce,MG
35424,-20.3965,-43.2746,Cachoeira Do Brumado,MG
35495,-20.6289,-43.9529,Sao Bras Do Suacui,MG
35444,-20.511,-42.7954,Amparo Da Serra,MG
35438,-20.3638,-43.1466,Acaiaca,MG
35440,-20.1629,-42.9647,Dom Silverio,MG
35480,-20.3278,-44.2399,Bonfim,MG
35473,-20.4104,-44.0298,Belo Vale,MG
35478,-20.3905,-44.3388,Crucilandia,MG
35441,-20.1057,-42.8396,Sem Peixe,MG
35436,-20.5739,-43.0122,Guaraciaba,MG
35428,-20.1928,-43.4145,Santa Rita Durao,MG
35418,-20.4706,-43.5166,Lavras Novas,MG
35498,-20.5341,-43.986,Jeceaba,MG
35464,-20.1662,-44.0237,Brumadinho,MG
35413,-20.0798,-45.3006,Santo Antonio Do Leite,MG
35421,-20.3931,-43.4436,Passagem De Mariana,MG
35425,-20.3479,-43.3087,Monsenhor Horta,MG
35429,-20.2133,-43.2002,Claudio Manuel,MG
35435,-20.5194,-42.8987,Vau-Acu,MG
35423,-23.1329,-50.3748,Bandeirantes,MG
35437,-20.4894,-43.1991,Diogo De Vasconcelos,MG
35485,-20.29,-44.3357,Rio Manso,MG
35409,-20.5284,-43.5578,Santa Rita De Ouro Preto,MG
35426,-20.3591,-43.2115,Furquim,MG
35406,-20.31,-43.5779,Sao Bartolomeu,MG
35431,-20.4188,-42.9243,Ponte Nova,MG
35407,-20.4233,-43.6138,Rodrigo Silva,MG
35475,-12.9796,-44.0529,Santana Do Paraopeba,MG
35540,-20.7074,-44.833,Oliveira,MG
35500,-20.1466,-44.8926,Divinopolis,MG
35570,-20.4741,-45.4243,Formiga,MG
35560,-20.0924,-45.3002,Santo Antonio Do Monte,MG
35595,-19.7885,-45.6823,Luz,MG
35501,-20.1583,-44.8824,Divinopolis,MG
35534,-20.5418,-44.6384,Carmopolis De Minas,MG
35519,-19.8701,-45.0057,Nova Serrana,MG
35588,-20.2892,-45.5419,Arcos,MG
35590,-20.0226,-45.5447,Lagoa Da Prata,MG
35502,-20.1475,-44.9071,Divinopolis,MG
35551,-20.4754,-45.0376,Lamounier,MG
35505,-20.1056,-44.9757,Santo Antonio Dos Campos,MG
35526,-20.4683,-44.2228,Piedade Dos Gerais,MG
35545,-19.957,-45.0739,Perdigao,MG
35585,-20.4781,-45.8018,Pimenta,MG
35544,-19.9887,-44.8509,São Gonçalo Do Pará,MG
35582,-20.3708,-45.6599,Pains,MG
35532,-20.3699,-44.6879,Monsenhor Joao Alexandre,MG
35550,-20.4706,-45.1087,Itapecerica,MG
35541,-20.7669,-44.5754,Morro Do Ferro,MG
35547,-20.5607,-44.8675,Carmo Da Mata,MG
35520,-20.3926,-44.3395,Crucilandia,MG
35557,-20.1852,-44.7733,Carmo Do Cajuru,MG
35555,-20.6275,-45.1542,Camacho,MG
35536,-20.5093,-44.4801,Piracema,MG
35543,-20.7065,-44.9881,Sao Francisco De Paula,MG
35514,-20.387,-44.4818,Itaguara,MG
35530,-20.4377,-44.7591,Claudio,MG
35504,-20.1769,-44.8698,Divinopolis,MG
35567,-20.2749,-45.0015,Sao Sebastiao Do Oeste,MG
35506,-20.2763,-45.0017,Sao Sebastiao Do Oeste,MG
35596,-19.9242,-45.7035,Esteios,MG
35516,-19.9867,-44.8588,Sao Goncalo Do Para,MG
35510,-20.1856,-44.767,Carmo Do Cajuru,MG
35552,-20.4786,-45.1208,Neolândia,MG
35565,-20.2698,-45.2072,Pedra Do Indaia,MG
35537,-20.6504,-44.489,Passa Tempo,MG
35503,-20.1661,-44.8685,Divinopolis,MG
35515,-19.9529,-45.0849,Perdigao,MG
35578,-20.45,-45.5559,Corrego Fundo,MG
35568,-20.448,-45.5531,Corrego Fundo,MG
35580,-20.1397,-45.5026,Japaraíba,MG
35521,-20.3265,-44.2401,Bonfim,MG
35558,-20.2515,-43.7877,Sao Jose Dos Salgados,MG
35517,-19.8234,-44.9603,Boa Vista De Minas,MG
35525,-20.2694,-44.3066,Rio Manso,MG
35593,-28.4675,-52.8203,Martins Guimaraes,MG
35660,-19.8472,-44.602,Para De Minas,MG
35680,-20.0821,-44.5733,Itauna,MG
35667,-19.6272,-44.6632,Pequi,MG
35675,-19.9641,-44.3474,Juatuba,MG
35681,-20.0916,-44.615,Itauna,MG
35620,-19.1605,-45.4538,Abaete,MG
35666,-19.5139,-44.674,Maravilhas,MG
35600,-19.7407,-45.2545,Bom Despacho,MG
35606,-19.3273,-45.2389,Martinho Campos,MG
35669,-19.4402,-44.7524,Papagaios,MG
35628,-18.6082,-45.3545,Morada Nova De Minas,MG
35661,-19.8604,-44.598,Pará De Minas,MG
35604,-19.8505,-45.4118,Moema,MG
35613,-19.5246,-45.7769,Estrela Do Indaia,MG
35670,-19.9846,-44.4048,Mateus Leme,MG
35650,-19.6848,-44.8844,Pitangui,MG
35603,-19.9489,-45.1704,Araujos,MG
35640,-19.2237,-45.0134,Pompeu,MG
35668,-19.7534,-44.8963,Conceicao Do Para,MG
35690,-19.8879,-44.4354,Florestal,MG
35607,-19.8778,-44.0533,Ibitira,MG
35685,-20.2034,-44.4295,Itatiaiucu,MG
35672,-20.0086,-44.4716,Azurita,MG
35625,-19.2704,-45.558,Quartel Geral,MG
35695,-19.9564,-44.7092,Igaratinga,MG
35622,-18.8985,-45.5346,Paineiras,MG
35610,-19.4629,-45.6055,Dores Do Indaia,MG
35655,-19.7325,-44.8081,Onca De Pitangui,MG
35694,-19.7099,-44.5574,Sao Jose Da Varginha,MG
35657,-19.7132,-45.0283,Leandro Ferreira,MG
35621,-18.7797,-45.4998,Biquinhas,MG
35602,-19.5739,-45.3048,Engenho Do Ribeiro,MG
35624,-19.1492,-45.7137,Cedro Do Abaete,MG
35617,-19.4411,-45.7922,Serra Da Saudade,MG
35608,-19.4989,-45.0605,Alberto Isaacson,MG
35688,-20.2265,-44.3969,Santa Terezinha De Minas,MG
35623,-18.8779,-45.4127,Pocoes De Paineiras,MG
35662,-19.8819,-44.7418,Para De Minas,MG
35674,-20.0942,-44.4336,Serra Azul,MG
35698,-19.9078,-44.7008,Antunes,MG
35663,-19.7891,-44.5637,Pará De Minas,MG
35665,-19.8808,-44.7438,Torneiros,MG
35700,-19.4636,-44.2444,Sete Lagoas,MG
35774,-19.2748,-44.3984,Paraopeba,MG
35720,-19.56,-44.0852,Matozinhos,MG
35701,-19.4473,-44.2171,Sete Lagoas,MG
35790,-18.7448,-44.4504,Curvelo,MG
35730,-19.54,-44.1338,Capim Branco,MG
35715,-19.4707,-44.1591,Prudente De Morais,MG
35740,-19.8019,-44.1513,Esmeraldas,MG
35702,-19.4297,-44.2251,Sete Lagoas,MG
35732,-19.2865,-43.9571,Baldim,MG
35738,-19.4873,-44.1591,Prudente De Morais,MG
35785,-19.0038,-44.0363,Santana De Pirapama,MG
35736,-19.304,-44.1059,Funilandia,MG
35770,-19.3067,-44.4187,Caetanópolis,MG
35703,-19.4163,-44.2031,Sete Lagoas,MG
35794,-18.7603,-44.8988,Felixlandia,MG
35763,-19.4945,-44.3875,Inhauma,MG
35760,-19.56,-44.4484,Fortuna De Minas,MG
35707,-19.3278,-43.936,São Vicente,MG
35750,-19.6979,-44.1768,Melo Viana,MG
35767,-19.2378,-44.026,Jequitiba,MG
35765,-19.526,-44.4476,Cachoeira Da Prata,MG
35780,-19.1295,-44.32,Cordisburgo,MG
35733,-19.3305,-43.9348,São Vicente,MG
35706,-19.2911,-43.951,Baldim,MG
35725,-19.5381,-44.0269,Mocambeiro,MG
35777,-19.2019,-44.245,Aracai,MG
35791,-18.8065,-44.154,Santa Rita Do Cedro,MG
35710,-19.4976,-44.3829,Inhauma,MG
35798,-18.5438,-44.6033,Morro Da Garca,MG
35709,-19.3874,-44.056,Funilandia,MG
35793,-19.1405,-44.6563,Anguereta,MG
35796,-18.7285,-44.3605,Inimutaba,MG
35860,-18.9539,-43.3815,Conceicao Do Mato Dentro,MG
35878,-19.0874,-43.1431,Carmesia,MG
35850,-18.8121,-43.6788,Congonhas Do Norte,MG
35815,-19.2892,-43.1767,Sao Sebastiao Do Rio Preto,MG
35800,-19.2196,-42.9469,Ferros,MG
35804,-19.3306,-42.8781,Esmeraldas De Ferros,MG
35865,-18.9679,-43.2571,Dom Joaquim,MG
35845,-19.1685,-43.7139,Santana Do Riacho,MG
35863,-18.8076,-43.5121,Santo Antonio Do Norte,MG
35830,-19.5194,-43.7403,Jaboticatubas,MG
35820,-19.4241,-43.32,Itambe Do Mato Dentro,MG
35880,-19.2221,-43.2565,Santo Antonio Do Rio Abaixo,MG
35894,-19.0545,-42.9216,Dores De Guanhães,MG
35875,-19.2189,-43.3842,Morro Do Pilar,MG
35810,-19.3504,-43.1439,Passabém,MG
35868,-18.8091,-43.2359,Gororos,MG
35930,-19.8013,-43.1772,Joao Monlevade,MG
35931,-19.8345,-43.1885,Joao Monlevade,MG
35920,-19.7708,-43.0264,Nova Era,MG
35970,-19.9327,-43.4853,Barao De Cocais,MG
35960,-19.9642,-43.4173,Santa Barbara,MG
35910,-19.4203,-43.0828,Santa Maria De Itabira,MG
35900,-19.6317,-43.2123,Itabira,MG
35902,-19.6526,-43.2001,Itabira,MG
35938,-19.8277,-43.093,Bela Vista De Minas,MG
35935,-19.8254,-43.3589,Sao Goncalo Do Rio Abaixo,MG
35940,-19.9257,-43.1655,Rio Piracicaba,MG
35950,-20.1075,-43.0575,Alvinópolis,MG
35969,-20.0713,-43.4077,Catas Altas,MG
35995,-19.8714,-42.9609,Sao Domingos Do Prata,MG
35984,-19.8407,-42.7759,Dionísio,MG
35901,-19.6601,-43.2325,Itabira,MG
35975,-19.8657,-43.4489,Barão De Cocais,MG
35986,-19.9215,-42.7156,Sao Jose Do Goiabal,MG
35908,-19.7119,-43.4786,Bom Jesus Do Amparo,MG
35903,-19.6247,-43.2122,Itabira,MG
35905,-19.6186,-43.4382,Ipoema,MG
35955,-20.1616,-43.3007,Fonseca,MG
35932,-19.848,-43.1755,Joao Monlevade,MG
35904,-19.5939,-43.198,Itabira,MG
35907,-19.5105,-43.3673,Senhora Do Carmo,MG
35963,-19.9638,-43.4581,Barra Feliz,MG
36010,-21.7628,-43.343,Juiz De Fora,MG
36016,-21.7722,-43.3535,Juiz De Fora,MG
36070,-21.7683,-43.328,Juiz De Fora,MG
36047,-21.7197,-43.3503,Juiz De Fora,MG
